group_id,user_id,user_id_from,event,datetime
81,157721,,add,2021-04-13 10:47:23
155,133229,,add,2021-04-13 10:47:37
161,108466,,add,2021-04-13 10:48:02
153,149488,138657,add,2021-04-13 10:48:05
71,151976,,add,2021-04-13 10:48:07
204,149488,10957,add,2021-04-13 10:49:29
189,90828,,leave,2021-04-13 10:49:40
50,26158,,leave,2021-04-13 10:50:42
153,78171,,add,2021-04-13 10:50:49
141,4752,,leave,2021-04-13 10:51:08
153,118983,93895,add,2021-04-13 10:51:12
237,149488,,add,2021-04-13 10:51:46
170,149488,114604,add,2021-04-13 10:52:30
149,147106,,add,2021-04-13 10:52:35
158,2179,,add,2021-04-13 10:53:12
28,149488,,add,2021-04-13 10:53:30
120,33419,,leave,2021-04-13 10:54:10
224,89106,,leave,2021-04-13 10:54:53
68,125783,,add,2021-04-13 10:55:40
213,149488,,add,2021-04-13 10:55:48
73,47766,,add,2021-04-13 10:55:51
162,92458,,add,2021-04-13 10:56:39
63,55691,,add,2021-04-13 10:56:56
231,84,,add,2021-04-13 10:57:01
3,113750,,add,2021-04-13 10:57:34
165,120671,,leave,2021-04-13 10:57:57
93,103187,23374,add,2021-04-13 10:58:47
75,78171,,leave,2021-04-13 10:58:57
101,39684,,add,2021-04-13 10:59:05
92,63285,,add,2021-04-13 10:59:48
246,149488,,add,2021-04-13 10:59:49
170,109877,,add,2021-04-13 11:00:19
202,142631,149488,add,2021-04-13 11:00:28
175,67571,,add,2021-04-13 11:00:37
103,117081,,add,2021-04-13 11:00:44
44,104946,127753,add,2021-04-13 11:01:07
85,129112,,add,2021-04-13 11:01:19
89,131116,,add,2021-04-13 11:01:36
207,370,,add,2021-04-13 11:02:01
13,693,,add,2021-04-13 11:02:28
235,69270,,add,2021-04-13 11:03:08
176,37338,,add,2021-04-13 11:04:08
130,161724,8715,add,2021-04-13 11:04:29
162,149488,,add,2021-04-13 11:04:43
223,149488,,leave,2021-04-13 11:05:01
13,137024,,add,2021-04-13 11:05:37
158,22267,,add,2021-04-13 11:06:01
240,149488,,add,2021-04-13 11:06:43
82,149488,,add,2021-04-13 11:06:47
245,149488,,add,2021-04-13 11:07:01
126,122479,,add,2021-04-13 11:07:03
201,149488,,add,2021-04-13 11:07:27
158,87544,,leave,2021-04-13 11:09:09
125,149488,,add,2021-04-13 11:09:16
73,62500,,add,2021-04-13 11:09:23
201,56022,,add,2021-04-13 11:09:45
155,120644,,add,2021-04-13 11:09:55
182,133848,,add,2021-04-13 11:10:14
68,14764,,add,2021-04-13 11:10:58
46,149488,,leave,2021-04-13 11:11:00
198,35306,52952,add,2021-04-13 11:11:41
216,83526,122420,add,2021-04-13 11:12:18
145,131116,,add,2021-04-13 11:12:21
23,11838,149488,add,2021-04-13 11:12:26
212,48973,149488,add,2021-04-13 11:14:34
128,16710,,add,2021-04-13 11:14:35
47,128198,,add,2021-04-13 11:14:47
199,149488,,add,2021-04-13 11:16:21
102,55746,,add,2021-04-13 11:17:03
132,154486,,add,2021-04-13 11:17:40
179,103471,31041,add,2021-04-13 11:18:14
51,149488,,leave,2021-04-13 11:19:00
139,59782,129453,add,2021-04-13 11:20:09
68,146190,,add,2021-04-13 11:21:49
164,14379,,add,2021-04-13 11:21:50
109,1850,129431,add,2021-04-13 11:22:06
162,20042,,add,2021-04-13 11:23:41
222,39386,,add,2021-04-13 11:23:58
224,138240,,add,2021-04-13 11:24:00
14,13371,,leave,2021-04-13 11:24:13
7,126697,23807,add,2021-04-13 11:25:02
218,155206,,add,2021-04-13 11:25:06
206,37536,,add,2021-04-13 11:25:55
46,72497,,add,2021-04-13 11:26:07
111,149488,,add,2021-04-13 11:26:25
65,127716,,add,2021-04-13 11:27:08
221,143579,,leave,2021-04-13 11:27:11
21,63948,,add,2021-04-13 11:27:14
200,90049,,add,2021-04-13 11:27:18
112,149488,,add,2021-04-13 11:27:18
138,74315,,add,2021-04-13 11:28:11
136,20433,149488,add,2021-04-13 11:29:35
232,87200,95313,add,2021-04-13 11:29:36
186,100403,,leave,2021-04-13 11:29:50
212,52188,,add,2021-04-13 11:30:05
215,120644,,add,2021-04-13 11:30:08
198,117081,,add,2021-04-13 11:30:11
218,66492,149488,add,2021-04-13 11:31:04
177,149488,,add,2021-04-13 11:31:10
141,149488,,leave,2021-04-13 11:31:33
152,119619,154502,add,2021-04-13 11:32:27
169,77720,,add,2021-04-13 11:32:48
238,149488,71341,add,2021-04-13 11:33:33
13,91745,,add,2021-04-13 11:33:55
96,112265,143758,add,2021-04-13 11:34:20
58,82969,,add,2021-04-13 11:35:04
98,149488,,add,2021-04-13 11:35:16
237,64366,18556,add,2021-04-13 11:35:31
240,135473,,add,2021-04-13 11:35:51
52,122428,,add,2021-04-13 11:35:54
225,168677,,leave,2021-04-13 11:36:55
163,27592,67270,add,2021-04-13 11:37:19
1,147339,10969,add,2021-04-13 11:37:58
171,115264,,add,2021-04-13 11:38:27
226,149488,,add,2021-04-13 11:39:00
24,117371,,add,2021-04-13 11:39:18
117,45147,,add,2021-04-13 11:40:06
221,105350,,add,2021-04-13 11:40:28
102,14764,,add,2021-04-13 11:41:23
192,149488,,leave,2021-04-13 11:42:34
39,41737,,add,2021-04-13 11:43:05
192,149488,,leave,2021-04-13 11:43:28
80,134161,,add,2021-04-13 11:43:46
29,147771,,add,2021-04-13 11:44:00
72,98028,,add,2021-04-13 11:45:09
120,41905,,add,2021-04-13 11:45:22
40,59063,,add,2021-04-13 11:45:57
210,155704,,leave,2021-04-13 11:46:09
229,32180,,add,2021-04-13 11:46:21
25,39682,,add,2021-04-13 11:46:48
108,149488,,add,2021-04-13 11:46:59
13,37431,62449,add,2021-04-13 11:47:21
124,54581,,add,2021-04-13 11:47:55
80,149488,,add,2021-04-13 11:48:07
133,122441,,add,2021-04-13 11:48:09
238,149488,12029,add,2021-04-13 11:48:28
247,65280,,add,2021-04-13 11:48:44
98,162242,,add,2021-04-13 11:49:06
59,8552,,add,2021-04-13 11:49:58
221,149488,41899,add,2021-04-13 11:50:35
241,100480,,add,2021-04-13 11:52:05
199,133789,,add,2021-04-13 11:52:54
190,79382,30940,add,2021-04-13 11:52:59
38,30425,,add,2021-04-13 11:53:46
230,77950,,add,2021-04-13 11:54:03
92,164987,,add,2021-04-13 11:54:11
147,149488,,add,2021-04-13 11:54:42
221,149488,,add,2021-04-13 11:55:23
171,149488,,add,2021-04-13 11:55:54
108,160448,,add,2021-04-13 11:55:59
18,149488,,leave,2021-04-13 11:56:48
49,17311,,add,2021-04-13 11:57:22
174,45979,149488,add,2021-04-13 11:57:39
172,137741,,add,2021-04-13 11:58:19
25,128757,,add,2021-04-13 11:58:25
219,26469,,add,2021-04-13 11:58:33
204,25726,,leave,2021-04-13 11:58:58
139,128760,,add,2021-04-13 11:59:35
39,123073,,add,2021-04-13 12:00:00
198,28618,,add,2021-04-13 12:00:12
210,138049,,add,2021-04-13 12:00:53
116,114808,,add,2021-04-13 12:01:00
142,112522,,add,2021-04-13 12:01:04
28,74550,,add,2021-04-13 12:01:47
156,10059,,add,2021-04-13 12:02:17
109,139085,,add,2021-04-13 12:02:18
68,149488,,add,2021-04-13 12:02:19
57,47440,,add,2021-04-13 12:02:28
98,67588,,add,2021-04-13 12:03:14
43,143712,,leave,2021-04-13 12:03:52
98,149488,,add,2021-04-13 12:04:00
148,149488,,add,2021-04-13 12:04:23
139,104655,,add,2021-04-13 12:04:53
226,54017,,add,2021-04-13 12:05:24
123,149488,,add,2021-04-13 12:06:38
230,13192,,leave,2021-04-13 12:06:55
61,145694,,add,2021-04-13 12:06:59
174,149488,,add,2021-04-13 12:07:12
9,45000,,add,2021-04-13 12:07:14
8,15606,,add,2021-04-13 12:07:23
19,22424,,add,2021-04-13 12:08:08
159,81266,,add,2021-04-13 12:08:10
249,60374,,add,2021-04-13 12:08:17
71,49465,6210,add,2021-04-13 12:08:19
65,123443,149488,add,2021-04-13 12:08:58
231,141071,,add,2021-04-13 12:09:04
68,31425,,add,2021-04-13 12:09:23
14,91135,,leave,2021-04-13 12:09:42
44,149488,,add,2021-04-13 12:10:13
143,94430,,add,2021-04-13 12:11:21
39,5145,,add,2021-04-13 12:11:51
229,154135,92089,add,2021-04-13 12:12:56
71,149488,149488,add,2021-04-13 12:13:55
144,136193,149488,add,2021-04-13 12:14:11
98,584,,add,2021-04-13 12:14:49
135,145355,,add,2021-04-13 12:14:50
87,142196,,add,2021-04-13 12:15:06
76,149488,,add,2021-04-13 12:15:37
127,149488,139142,add,2021-04-13 12:15:38
61,149488,,add,2021-04-13 12:15:48
54,149488,,add,2021-04-13 12:16:17
237,34806,,add,2021-04-13 12:16:19
52,48938,9518,add,2021-04-13 12:16:33
80,77998,,add,2021-04-13 12:17:19
72,14407,,add,2021-04-13 12:17:50
135,149488,,add,2021-04-13 12:18:01
170,110914,,add,2021-04-13 12:18:22
68,149488,,add,2021-04-13 12:18:37
68,95659,73402,add,2021-04-13 12:18:42
43,32865,149488,add,2021-04-13 12:18:44
145,149488,99869,add,2021-04-13 12:19:09
13,92004,,add,2021-04-13 12:20:24
236,149488,,add,2021-04-13 12:22:18
57,149488,,add,2021-04-13 12:22:20
120,22267,,add,2021-04-13 12:22:34
128,72515,,add,2021-04-13 12:22:44
1,154596,,leave,2021-04-13 12:23:27
198,31653,,add,2021-04-13 12:24:01
139,149488,,add,2021-04-13 12:24:35
113,169681,,leave,2021-04-13 12:24:35
139,149488,,add,2021-04-13 12:25:16
3,6340,93327,add,2021-04-13 12:25:32
188,98022,,add,2021-04-13 12:25:33
93,109866,,add,2021-04-13 12:25:48
245,131116,,add,2021-04-13 12:26:20
148,33096,93872,add,2021-04-13 12:26:24
128,14657,,add,2021-04-13 12:27:43
153,13959,67654,add,2021-04-13 12:27:49
139,53789,96593,add,2021-04-13 12:27:51
82,149488,,add,2021-04-13 12:28:10
76,73814,,add,2021-04-13 12:29:11
228,96069,,add,2021-04-13 12:29:26
196,83391,,add,2021-04-13 12:29:33
111,149488,,add,2021-04-13 12:29:40
53,25529,,add,2021-04-13 12:29:57
226,149488,,add,2021-04-13 12:30:37
15,33151,,add,2021-04-13 12:30:56
176,24707,,add,2021-04-13 12:32:02
123,91745,,add,2021-04-13 12:32:25
92,148682,,add,2021-04-13 12:32:52
159,79412,,add,2021-04-13 12:32:54
242,133950,,add,2021-04-13 12:33:04
229,149488,,add,2021-04-13 12:33:20
239,125482,1687,add,2021-04-13 12:33:24
215,73124,106646,add,2021-04-13 12:33:55
162,149488,149488,add,2021-04-13 12:34:18
118,120644,47307,add,2021-04-13 12:34:21
93,117550,,add,2021-04-13 12:34:29
158,94137,,add,2021-04-13 12:34:38
118,118768,,add,2021-04-13 12:34:45
203,2693,,add,2021-04-13 12:34:47
186,14764,,add,2021-04-13 12:34:49
237,145409,148082,add,2021-04-13 12:34:58
20,137182,149488,add,2021-04-13 12:36:18
186,69413,,leave,2021-04-13 12:37:05
194,67990,,leave,2021-04-13 12:37:59
215,53617,,add,2021-04-13 12:38:07
233,8523,,add,2021-04-13 12:38:22
65,149488,,add,2021-04-13 12:38:47
159,90435,,add,2021-04-13 12:38:48
209,121916,149488,add,2021-04-13 12:40:02
213,149103,,add,2021-04-13 12:40:11
165,124639,,add,2021-04-13 12:40:41
11,149488,,add,2021-04-13 12:41:01
89,29365,,leave,2021-04-13 12:41:56
213,131023,149488,add,2021-04-13 12:42:33
109,10615,,add,2021-04-13 12:42:48
175,58828,,leave,2021-04-13 12:43:08
141,131342,,add,2021-04-13 12:43:51
249,162049,,add,2021-04-13 12:44:35
239,69168,,add,2021-04-13 12:45:13
152,21060,,add,2021-04-13 12:45:45
13,38738,,add,2021-04-13 12:46:33
117,88889,,add,2021-04-13 12:46:43
46,149488,,add,2021-04-13 12:49:00
39,162447,,leave,2021-04-13 12:49:18
39,85988,,add,2021-04-13 12:50:04
198,149488,,add,2021-04-13 12:50:28
156,149488,,add,2021-04-13 12:50:32
212,40178,119020,add,2021-04-13 12:50:55
124,164429,,add,2021-04-13 12:51:01
232,149488,,add,2021-04-13 12:53:04
60,149488,,add,2021-04-13 12:53:50
163,72010,,add,2021-04-13 12:54:28
79,54428,,leave,2021-04-13 12:54:31
199,46541,,leave,2021-04-13 12:54:37
146,23162,,add,2021-04-13 12:54:45
81,149488,79310,add,2021-04-13 12:55:02
239,149488,,add,2021-04-13 12:55:10
58,43141,,add,2021-04-13 12:58:12
156,69046,,add,2021-04-13 12:59:31
138,14764,,add,2021-04-13 12:59:37
25,100104,,add,2021-04-13 12:59:40
120,692,48736,add,2021-04-13 12:59:44
111,163053,,add,2021-04-13 12:59:47
112,85217,14764,add,2021-04-13 13:00:28
247,75050,,add,2021-04-13 13:00:47
157,149488,,add,2021-04-13 13:01:33
159,94110,,leave,2021-04-13 13:02:02
176,132201,137511,add,2021-04-13 13:02:28
145,27502,,add,2021-04-13 13:02:44
214,99783,,add,2021-04-13 13:03:12
13,64044,,add,2021-04-13 13:03:22
101,121808,,add,2021-04-13 13:03:31
65,135791,,add,2021-04-13 13:03:37
157,111562,,leave,2021-04-13 13:04:03
184,26859,,add,2021-04-13 13:04:07
102,149488,,add,2021-04-13 13:04:10
137,84836,,leave,2021-04-13 13:04:12
96,149488,128966,add,2021-04-13 13:05:02
207,166864,,leave,2021-04-13 13:05:10
58,42721,,add,2021-04-13 13:05:11
101,149488,,add,2021-04-13 13:05:29
236,68125,21358,add,2021-04-13 13:05:59
51,56085,143946,add,2021-04-13 13:06:19
123,61417,29287,add,2021-04-13 13:06:29
9,149520,,leave,2021-04-13 13:06:35
204,57110,,add,2021-04-13 13:06:54
58,91840,,add,2021-04-13 13:07:28
210,76065,,add,2021-04-13 13:07:48
0,126905,,add,2021-04-13 13:08:01
113,115628,,add,2021-04-13 13:09:05
237,63049,,add,2021-04-13 13:09:05
180,149488,,add,2021-04-13 13:09:11
96,169692,,leave,2021-04-13 13:09:19
46,149488,54988,add,2021-04-13 13:09:26
158,51518,,add,2021-04-13 13:09:27
14,126443,,add,2021-04-13 13:12:05
30,102483,158047,add,2021-04-13 13:12:17
200,149488,,add,2021-04-13 13:12:19
238,106469,,add,2021-04-13 13:12:31
72,14764,116558,add,2021-04-13 13:12:44
222,121748,,add,2021-04-13 13:12:55
235,6157,,leave,2021-04-13 13:13:21
225,95936,,add,2021-04-13 13:13:32
227,149488,,add,2021-04-13 13:13:37
5,40962,,add,2021-04-13 13:14:55
212,14764,,add,2021-04-13 13:15:26
219,100854,,add,2021-04-13 13:15:49
249,131139,,add,2021-04-13 13:16:09
3,103312,,add,2021-04-13 13:16:10
73,77025,149488,add,2021-04-13 13:16:30
162,154596,,add,2021-04-13 13:17:30
75,149488,149488,add,2021-04-13 13:17:38
82,73216,,add,2021-04-13 13:18:13
55,21174,126716,add,2021-04-13 13:18:46
163,51024,,add,2021-04-13 13:19:17
199,101168,,add,2021-04-13 13:20:45
13,149488,149488,add,2021-04-13 13:20:54
219,154443,135489,add,2021-04-13 13:21:03
219,149488,60484,add,2021-04-13 13:21:13
224,21174,,add,2021-04-13 13:21:56
126,32818,,add,2021-04-13 13:23:24
244,81538,85133,add,2021-04-13 13:25:56
210,149488,12043,add,2021-04-13 13:26:09
145,120407,,leave,2021-04-13 13:26:39
114,149488,75802,add,2021-04-13 13:27:16
238,149488,,add,2021-04-13 13:28:00
68,149488,,add,2021-04-13 13:28:06
236,27598,,add,2021-04-13 13:28:32
235,147899,,add,2021-04-13 13:28:51
172,119263,,add,2021-04-13 13:28:58
28,14764,,add,2021-04-13 13:29:39
148,144246,58219,add,2021-04-13 13:30:15
238,57590,,add,2021-04-13 13:30:16
83,23563,,leave,2021-04-13 13:30:26
231,33887,,add,2021-04-13 13:30:53
211,11019,,add,2021-04-13 13:30:53
249,138865,149488,add,2021-04-13 13:31:09
27,130034,,leave,2021-04-13 13:31:32
76,75847,,add,2021-04-13 13:31:54
187,22261,,add,2021-04-13 13:31:56
158,149488,,leave,2021-04-13 13:32:58
92,13471,,add,2021-04-13 13:33:14
148,145651,,add,2021-04-13 13:33:19
53,24527,,add,2021-04-13 13:34:21
153,62507,,add,2021-04-13 13:34:37
137,149488,,add,2021-04-13 13:34:45
240,149488,149488,add,2021-04-13 13:35:19
223,33345,89114,add,2021-04-13 13:36:05
224,15860,,add,2021-04-13 13:36:37
68,149488,,add,2021-04-13 13:37:44
175,153867,50764,add,2021-04-13 13:38:22
182,132792,,add,2021-04-13 13:38:37
45,163855,,leave,2021-04-13 13:38:38
118,113947,,add,2021-04-13 13:39:18
210,160020,,add,2021-04-13 13:39:20
9,27598,,add,2021-04-13 13:40:32
53,64175,,add,2021-04-13 13:40:59
192,13746,149488,add,2021-04-13 13:41:36
108,31998,28666,add,2021-04-13 13:42:18
195,6596,,add,2021-04-13 13:42:18
174,138148,,add,2021-04-13 13:42:25
249,21770,,add,2021-04-13 13:42:29
236,149488,,add,2021-04-13 13:42:43
233,141893,,add,2021-04-13 13:43:06
106,137338,,add,2021-04-13 13:43:32
135,121916,,add,2021-04-13 13:43:51
54,1027,,add,2021-04-13 13:44:13
177,149488,,add,2021-04-13 13:44:19
210,106094,,add,2021-04-13 13:44:50
116,82456,112112,add,2021-04-13 13:44:56
176,149488,,add,2021-04-13 13:45:01
138,74315,,leave,2021-04-13 13:45:12
235,89634,,add,2021-04-13 13:45:33
110,108322,,add,2021-04-13 13:46:28
148,89494,,add,2021-04-13 13:46:48
190,77488,19304,add,2021-04-13 13:47:03
76,142860,,add,2021-04-13 13:47:09
215,21060,134728,add,2021-04-13 13:47:28
156,108896,,add,2021-04-13 13:48:13
69,149488,,add,2021-04-13 13:49:05
54,162345,,add,2021-04-13 13:49:10
13,109979,,leave,2021-04-13 13:49:57
82,81476,,add,2021-04-13 13:50:18
126,120644,,add,2021-04-13 13:50:28
68,108896,,add,2021-04-13 13:50:30
71,116757,,add,2021-04-13 13:50:49
55,41755,,add,2021-04-13 13:52:27
47,43555,,add,2021-04-13 13:54:11
162,149488,,add,2021-04-13 13:54:28
6,135833,,leave,2021-04-13 13:55:34
223,50154,,add,2021-04-13 13:56:08
224,130784,,add,2021-04-13 13:56:31
231,149488,91917,add,2021-04-13 13:57:09
179,96587,,add,2021-04-13 13:57:46
43,128418,,add,2021-04-13 13:57:47
219,14764,,add,2021-04-13 13:58:01
108,150714,,leave,2021-04-13 13:58:01
152,107169,37827,add,2021-04-13 13:58:35
54,115264,27598,add,2021-04-13 13:58:41
240,33368,85640,add,2021-04-13 13:58:52
247,93864,,add,2021-04-13 13:58:57
76,99272,,add,2021-04-13 13:59:41
190,86267,,add,2021-04-13 13:59:43
116,149488,84760,add,2021-04-13 14:00:31
102,92384,,add,2021-04-13 14:00:39
22,116976,,add,2021-04-13 14:00:45
150,38752,,add,2021-04-13 14:00:53
78,57518,,add,2021-04-13 14:01:07
219,93061,149488,add,2021-04-13 14:01:38
150,149488,,add,2021-04-13 14:01:40
242,14764,124663,add,2021-04-13 14:02:43
63,118375,,add,2021-04-13 14:02:59
118,83291,,add,2021-04-13 14:03:16
52,34071,143483,add,2021-04-13 14:03:26
142,47101,,add,2021-04-13 14:03:31
245,21738,,add,2021-04-13 14:03:53
231,128626,,add,2021-04-13 14:04:03
148,128188,,add,2021-04-13 14:04:07
164,145694,,add,2021-04-13 14:04:18
54,487,,add,2021-04-13 14:04:53
123,88341,,add,2021-04-13 14:04:55
212,116401,,add,2021-04-13 14:04:57
200,129140,,add,2021-04-13 14:06:30
208,137006,,leave,2021-04-13 14:06:32
85,149488,,add,2021-04-13 14:06:54
45,149488,,add,2021-04-13 14:06:59
32,83233,,add,2021-04-13 14:07:01
174,3330,,add,2021-04-13 14:07:14
219,149488,,add,2021-04-13 14:07:30
181,105376,,add,2021-04-13 14:07:54
124,149488,,add,2021-04-13 14:08:39
191,123350,,add,2021-04-13 14:09:08
68,149488,149488,add,2021-04-13 14:09:16
105,149488,,add,2021-04-13 14:09:49
199,52857,,add,2021-04-13 14:10:13
127,149488,,add,2021-04-13 14:10:14
102,40179,,add,2021-04-13 14:10:26
78,86793,,add,2021-04-13 14:11:05
184,24351,,add,2021-04-13 14:11:16
38,94142,,leave,2021-04-13 14:11:23
118,102958,,add,2021-04-13 14:11:45
119,23093,,add,2021-04-13 14:13:30
199,149488,,leave,2021-04-13 14:13:33
238,92898,156613,add,2021-04-13 14:13:33
186,149488,,leave,2021-04-13 14:14:08
129,37434,,add,2021-04-13 14:15:15
241,161657,,add,2021-04-13 14:15:15
126,22164,,add,2021-04-13 14:15:27
137,35331,,add,2021-04-13 14:17:29
223,38508,3764,add,2021-04-13 14:18:16
105,76055,,add,2021-04-13 14:18:32
86,124174,,add,2021-04-13 14:18:32
122,98941,,leave,2021-04-13 14:19:07
39,44747,,add,2021-04-13 14:19:41
143,149488,,leave,2021-04-13 14:19:58
40,96638,,add,2021-04-13 14:20:25
246,143988,142328,add,2021-04-13 14:20:28
216,149488,,add,2021-04-13 14:20:31
72,16004,,add,2021-04-13 14:20:35
142,72710,,add,2021-04-13 14:21:13
111,87200,117801,add,2021-04-13 14:21:22
93,70132,,add,2021-04-13 14:21:23
191,43740,,add,2021-04-13 14:21:54
29,148143,,add,2021-04-13 14:23:36
179,71355,,leave,2021-04-13 14:25:02
182,149488,10893,add,2021-04-13 14:25:48
162,109862,,add,2021-04-13 14:25:58
236,120644,29055,add,2021-04-13 14:26:16
202,145901,149488,add,2021-04-13 14:27:27
3,14764,,add,2021-04-13 14:27:53
81,78688,,add,2021-04-13 14:28:02
19,6665,94416,add,2021-04-13 14:28:21
3,149488,,add,2021-04-13 14:28:59
75,40010,,add,2021-04-13 14:29:24
239,22833,,add,2021-04-13 14:29:30
170,152093,,add,2021-04-13 14:30:14
212,149488,,add,2021-04-13 14:31:50
141,137792,37909,add,2021-04-13 14:32:09
100,149488,73342,add,2021-04-13 14:32:27
49,59359,,add,2021-04-13 14:32:31
230,74111,14757,add,2021-04-13 14:32:56
16,149488,,add,2021-04-13 14:33:41
246,2649,,add,2021-04-13 14:34:51
37,120940,46233,add,2021-04-13 14:34:54
10,83625,,add,2021-04-13 14:35:03
150,149488,,add,2021-04-13 14:35:12
242,76502,95580,add,2021-04-13 14:35:21
153,149488,,add,2021-04-13 14:35:38
10,149488,,add,2021-04-13 14:35:56
88,149488,,add,2021-04-13 14:36:01
67,99714,,add,2021-04-13 14:36:42
29,149106,,leave,2021-04-13 14:37:29
215,132174,,add,2021-04-13 14:38:18
161,14764,,add,2021-04-13 14:38:26
69,90865,,add,2021-04-13 14:39:35
39,60234,,add,2021-04-13 14:39:49
36,14764,,add,2021-04-13 14:39:56
89,20785,,add,2021-04-13 14:39:59
246,3006,,leave,2021-04-13 14:41:02
52,90036,,add,2021-04-13 14:41:44
115,42802,,leave,2021-04-13 14:41:52
58,89151,,add,2021-04-13 14:42:45
192,47997,42307,add,2021-04-13 14:42:47
123,149488,,add,2021-04-13 14:43:33
44,74247,,leave,2021-04-13 14:44:01
1,149488,,add,2021-04-13 14:44:07
105,152093,,add,2021-04-13 14:44:39
210,149488,149488,add,2021-04-13 14:45:05
29,48212,,add,2021-04-13 14:45:51
112,157224,,add,2021-04-13 14:45:53
23,71340,,leave,2021-04-13 14:46:06
210,95317,,leave,2021-04-13 14:46:18
44,20996,,add,2021-04-13 14:46:23
40,130646,,add,2021-04-13 14:46:58
224,149488,,add,2021-04-13 14:50:17
209,131760,,leave,2021-04-13 14:50:45
156,142424,24482,add,2021-04-13 14:51:17
13,27598,,add,2021-04-13 14:51:35
23,15378,,add,2021-04-13 14:51:47
32,155066,,add,2021-04-13 14:52:10
46,27863,,leave,2021-04-13 14:52:27
181,27235,37418,add,2021-04-13 14:52:44
139,7525,,add,2021-04-13 14:53:31
226,59533,,add,2021-04-13 14:54:44
3,17179,112589,add,2021-04-13 14:54:49
121,14764,,add,2021-04-13 14:55:00
49,149488,,leave,2021-04-13 14:55:02
23,57150,,add,2021-04-13 14:56:14
9,14764,67945,add,2021-04-13 14:56:24
63,19637,,leave,2021-04-13 14:56:52
15,14764,,add,2021-04-13 14:57:15
149,44539,,add,2021-04-13 14:57:15
40,85684,141923,add,2021-04-13 14:57:18
102,151536,,add,2021-04-13 14:57:38
73,149488,,add,2021-04-13 14:58:00
219,46508,,add,2021-04-13 14:58:09
42,140189,,add,2021-04-13 14:58:26
212,14764,69214,add,2021-04-13 14:58:36
177,149488,6790,add,2021-04-13 14:58:42
204,149488,,leave,2021-04-13 14:59:09
156,149488,,add,2021-04-13 14:59:32
47,35481,,add,2021-04-13 15:00:02
14,101086,,leave,2021-04-13 15:00:19
13,25778,,leave,2021-04-13 15:00:32
212,149488,22267,add,2021-04-13 15:01:10
78,91504,,add,2021-04-13 15:04:04
234,120644,,add,2021-04-13 15:04:05
158,78644,,add,2021-04-13 15:04:20
139,149488,,add,2021-04-13 15:04:40
118,149488,,add,2021-04-13 15:04:54
55,83463,,add,2021-04-13 15:05:07
238,144396,,add,2021-04-13 15:05:17
85,57090,,add,2021-04-13 15:06:31
114,93554,,add,2021-04-13 15:06:50
23,27598,,add,2021-04-13 15:07:09
210,95062,,add,2021-04-13 15:07:22
46,130108,,add,2021-04-13 15:07:41
28,158689,,add,2021-04-13 15:07:45
205,131351,,add,2021-04-13 15:07:55
163,133677,,add,2021-04-13 15:08:23
149,13419,,leave,2021-04-13 15:08:39
247,61507,,add,2021-04-13 15:08:46
15,149488,,add,2021-04-13 15:09:02
219,14764,,add,2021-04-13 15:09:05
190,149488,,add,2021-04-13 15:09:44
198,120644,,add,2021-04-13 15:09:48
209,125100,,add,2021-04-13 15:10:57
84,47693,,add,2021-04-13 15:11:14
71,149488,,add,2021-04-13 15:11:38
98,4035,,add,2021-04-13 15:11:44
65,16315,,add,2021-04-13 15:12:16
78,149488,62635,add,2021-04-13 15:12:17
216,15633,,add,2021-04-13 15:12:53
13,27548,,add,2021-04-13 15:12:56
182,14764,,add,2021-04-13 15:12:59
199,149488,,add,2021-04-13 15:13:02
184,111934,,add,2021-04-13 15:13:26
23,140415,,leave,2021-04-13 15:13:49
2,152486,,add,2021-04-13 15:14:02
54,116998,,add,2021-04-13 15:14:11
2,53617,151999,add,2021-04-13 15:14:12
158,149488,,add,2021-04-13 15:14:36
156,52752,,add,2021-04-13 15:14:41
115,2651,,add,2021-04-13 15:14:51
72,113515,,add,2021-04-13 15:15:03
212,149488,,add,2021-04-13 15:16:14
150,25798,,add,2021-04-13 15:16:16
236,66675,13108,add,2021-04-13 15:16:40
19,134461,,add,2021-04-13 15:17:26
189,71440,,add,2021-04-13 15:17:50
165,71177,,add,2021-04-13 15:18:08
219,13471,,leave,2021-04-13 15:18:32
80,90531,131664,add,2021-04-13 15:18:46
169,111843,,add,2021-04-13 15:19:07
249,68992,,leave,2021-04-13 15:19:08
91,85544,,add,2021-04-13 15:19:25
179,149488,32919,add,2021-04-13 15:19:59
70,90435,,leave,2021-04-13 15:20:03
50,34198,,add,2021-04-13 15:20:52
216,99846,,add,2021-04-13 15:21:13
246,148955,,add,2021-04-13 15:21:40
80,25168,,add,2021-04-13 15:22:03
239,5502,,add,2021-04-13 15:22:38
210,106442,129817,add,2021-04-13 15:22:50
210,103759,,add,2021-04-13 15:22:51
218,159526,,leave,2021-04-13 15:23:36
233,95362,,add,2021-04-13 15:24:00
21,38912,,add,2021-04-13 15:24:57
9,93202,,add,2021-04-13 15:25:04
238,149488,,add,2021-04-13 15:25:34
28,149488,,add,2021-04-13 15:25:57
103,126932,,add,2021-04-13 15:26:04
71,144934,,add,2021-04-13 15:27:16
234,149488,,add,2021-04-13 15:27:39
155,5433,,add,2021-04-13 15:27:57
63,163703,,add,2021-04-13 15:27:59
123,67608,,add,2021-04-13 15:28:45
15,149488,,add,2021-04-13 15:28:54
